bpm,157.0
offset,248
0;2,0,4;3
0;2,1,4;3
0;2,2,4;0
0;2,3,4;0
0;3,0,4;2
0;3,1,4;2
0;3,2,4;1
0;3,3,4;1
0;4,0,4;1
0;4,1,4;1
0;4,2,4;2
0;4,3,4;2
0;5,0,4;0
0;5,1,4;0
0;5,2,4;3
0;5,3,4;3
0;6,0,8;0
0;6,1,8;1
0;6,2,8;0
0;6,4,8;1
0;6,4,8;3
0;7,0,8;0
0;7,1,8;1
0;7,2,8;0
0;7,3,8;2
0;7,4,8;1
0;7,4,8;3
0;8,0,8;0
0;8,1,8;3
0;8,2,8;1
0;8,3,8;2
0;8,4,8;0
0;8,5,8;3
0;8,6,8;2
0;8,7,8;1
0;9,0,8;3
0;9,1,8;2
0;9,2,8;3
0;9,4,8;0
0;9,5,8;1
0;9,6,8;0
0;10,0,8;3
0;10,1,8;2
0;10,2,8;3
0;10,4,8;0
0;10,4,8;2
0;11,0,8;3
0;11,1,8;2
0;11,2,8;3
0;11,3,8;1
0;11,4,8;0
0;11,4,8;2
0;11,6,8;0
0;12,0,8;3
0;12,1,8;1
0;12,2,8;2
0;12,3,8;0
0;12,4,8;3
0;12,5,8;2
0;12,6,8;1
0;12,7,8;3
0;13,0,8;0
0;13,1,8;1
0;13,2,8;0
0;13,4,8;3
0;13,5,8;2
0;13,6,8;3
0;14,0,8;0
0;14,1,8;2
0;14,2,8;1
0;14,4,8;0
0;14,5,8;1
0;14,6,8;2
0;14,6,8;3
0;15,0,8;0
0;15,1,8;2
0;15,2,8;0
0;15,4,8;1
0;15,4,8;3
0;16,0,8;3
0;16,1,8;0
0;16,2,8;2
0;16,3,8;0
0;16,4,8;1
0;16,5,8;3
0;16,6,8;2
0;16,7,8;1
0;17,0,8;3
0;17,1,8;2
0;17,2,8;3
0;17,4,8;0
0;17,5,8;2
0;17,6,8;1
0;17,7,8;0
0;18,0,8;3
0;18,1,8;2
0;18,2,8;3
0;18,3,8;1
0;18,4,8;0
0;18,4,8;2
0;19,0,8;0
0;19,1,8;2
0;19,2,8;3
0;19,3,8;0
0;19,4,8;1
0;19,4,8;2
0;20,0,8;3
0;20,1,8;0
0;20,2,8;2
0;20,3,8;1
0;20,4,8;3
0;20,5,8;2
0;20,6,8;0
0;20,7,8;1
0;21,0,8;3
0;21,1,8;2
0;21,2,8;3
0;21,4,8;0
0;21,5,8;1
0;21,6,8;0
0;22,0,8;3
0;22,1,12;2
0;22,2,12;1
0;23,0,8;0
0;23,1,8;3
0;23,2,8;0
0;23,4,8;2
0;23,5,8;1
0;23,6,8;3
0;23,7,8;2
0;24,0,8;1
0;24,1,8;3
0;24,2,8;0
0;24,3,8;2
0;24,4,8;1
0;24,5,8;3
0;24,6,8;0
0;24,6,8;2
0;25,0,8;1
0;25,0,8;3
0;25,4,8;3
0;25,5,8;2
0;25,6,8;3
0;26,0,12;0
0;26,1,12;1
0;26,2,12;2
0;27,0,8;3
0;27,1,8;0
0;27,2,8;3
0;27,4,8;1
0;27,5,8;2
0;27,6,8;0
0;27,7,8;1
0;28,0,8;2
0;28,1,8;3
0;28,2,8;0
0;28,3,8;2
0;28,4,8;1
0;28,5,8;0
0;28,6,8;1
0;28,6,8;3
0;29,0,8;0
0;29,0,8;2
0;29,4,8;2
0;29,5,8;1
0;29,6,8;2
0;30,0,8;0
0;30,1,8;3
0;30,2,8;0
0;30,3,8;3
0;30,4,8;0
0;30,4,8;1
0;31,0,8;3
0;31,1,8;0
0;31,2,8;3
0;31,3,8;0
0;31,4,8;2
0;31,4,8;3
0;32,0,8;0
0;32,1,8;2
0;32,2,8;1
0;32,3,8;3
0;32,4,8;0
0;32,5,8;2
0;32,6,8;1
0;32,7,8;3
0;33,0,8;0
0;33,1,8;2
0;33,2,8;0
0;33,4,8;3
0;33,5,8;1
0;33,6,8;3
0;34,0,8;0
0;34,1,8;1
