bpm,157.0
offset,248
0;6,0,4;0
0;6,0,4;1
0;7,0,4;0
0;7,0,4;1
0;8,0,4;2
0;8,0,4;3
0;8,3,4;0
0;8,3,4;1
0;9,2,4;2
0;9,2,4;3
0;10,0,4;0
0;10,0,4;2
0;11,0,4;0
0;11,0,4;2
0;12,0,4;1
0;12,0,4;3
0;12,3,4;0
0;12,3,4;2
0;13,2,4;1
0;13,2,4;3
0;14,0,4;2
0;14,0,4;3
0;15,0,4;2
0;15,0,4;3
0;16,0,4;0
0;16,0,4;1
0;16,3,4;2
0;16,3,4;3
0;17,2,4;0
0;17,2,4;1
0;18,0,4;1
0;18,0,4;3
0;19,0,4;1
0;19,0,4;3
0;20,0,4;0
0;20,0,4;2
0;20,3,4;1
0;20,3,4;3
0;21,2,4;0
0;21,2,4;2
0;22,0,4;0
0;22,0,4;3
0;23,0,4;0
0;23,0,4;3
0;24,0,4;0
0;24,0,4;1
0;24,3,4;2
0;24,3,4;3
0;25,2,4;0
0;25,2,4;1
0;26,0,4;0
0;26,0,4;3
0;27,0,4;0
0;27,0,4;3
0;28,0,4;2
0;28,0,4;3
0;28,3,4;0
0;28,3,4;1
0;29,2,4;2
0;29,2,4;3
0;30,0,4;0
0;30,0,4;3
0;31,0,4;0
0;31,0,4;3
0;32,0,4;1
0;32,0,4;2
0;32,3,4;0
0;32,3,4;3
0;33,2,4;1
0;33,2,4;2
0;34,0,4;0
0;34,0,4;3
0;38,0,4;0
0;38,2,4;2
0;39,0,4;0
0;39,2,4;2
0;40,0,4;0
0;40,2,4;3
0;40,3,4;1
0;41,0,4;3
0;41,2,4;0
0;42,0,4;3
0;42,2,4;1
0;43,0,4;3
0;43,2,4;1
0;44,0,4;3
0;44,2,4;0
0;44,3,4;2
0;45,0,4;0
0;45,2,4;3
0;46,0,4;0
0;46,2,4;2
0;47,0,4;0
0;47,2,4;2
0;48,0,4;0
0;48,2,4;3
0;48,3,4;1
0;49,0,4;3
0;49,2,4;0
0;50,0,4;3
0;50,2,4;1
0;51,0,4;3
0;51,2,4;1
0;52,0,4;3
0;52,2,4;0
0;52,3,4;2
0;53,0,4;0
0;53,2,4;3
0;54,0,4;1
0;54,2,4;2
0;55,0,4;0
0;55,2,4;2
0;56,0,4;1
0;56,2,4;2
0;56,3,4;1
0;57,0,4;2
0;57,2,4;0
0;58,0,4;2
0;58,2,4;1
0;59,0,4;3
0;59,2,4;1
0;60,0,4;2
0;60,2,4;1
0;60,3,4;2
0;61,0,4;1
0;61,2,4;3
0;62,0,4;1
0;62,2,4;2
0;63,0,4;0
0;63,2,4;2
0;64,0,4;1
0;64,2,4;2
0;64,3,4;1
0;65,0,4;2
0;65,2,4;0
0;66,0,4;2
0;66,2,4;1
0;67,0,4;3
0;67,2,4;1
0;68,0,4;2
0;68,2,4;1
0;68,3,4;2
0;69,0,4;1
0;69,2,4;3
0;70,0,4;0
0;70,0,4;3
0;70,3,4;0
0;71,2,4;0
0;72,0,4;2
0;72,3,4;2
0;73,0,4;0
0;73,2,4;1
0;74,0,4;3
0;74,3,4;3
0;75,2,4;3
0;76,0,4;1
0;76,3,4;1
0;77,0,4;3
0;77,2,4;2
0;78,0,4;0
0;78,3,4;2
0;79,2,4;0
0;80,0,4;3
0;80,3,4;0
0;81,0,4;3
0;81,2,4;0
0;82,0,4;3
0;82,3,4;1
0;83,2,4;3
0;84,0,4;0
0;84,3,4;3
0;85,0,4;0
0;85,2,4;3
0;86,0,4;0
0;86,0,4;3
0;86,3,4;0
0;87,0,4;2
0;87,0,4;3
0;87,2,4;1
0;88,0,4;2
0;88,2,4;3
0;89,0,4;0
0;89,0,4;2
0;89,2,4;1
0;90,0,4;0
0;90,0,4;3
0;90,3,4;0
0;91,0,4;2
0;91,0,4;3
0;91,2,4;1
0;92,0,4;2
0;92,2,4;3
0;93,0,4;0
0;93,0,4;2
0;93,2,4;1
0;94,0,4;0
0;94,0,4;3
0;94,3,4;3
0;95,0,4;0
0;95,0,4;1
0;95,2,4;2
0;96,0,4;1
0;96,2,4;0
0;97,0,4;1
0;97,0,4;3
0;97,2,4;2
0;98,0,4;0
0;98,0,4;3
0;98,3,4;3
0;99,0,4;0
0;99,0,4;1
0;99,2,4;2
0;100,0,4;1
0;100,2,4;0
0;101,0,4;1
0;101,0,4;3
0;101,2,4;2
0;102,0,4;0
0;102,0,4;3
0;102,2,4;1
0;102,3,4;2
0;103,0,4;3
0;103,2,4;0
0;104,0,4;2
0;104,2,4;1
0;104,3,4;3
0;105,0,4;1
0;105,2,4;2
0;106,0,4;0
0;106,0,4;3
0;106,2,4;1
0;106,3,4;2
0;107,0,4;3
0;107,2,4;1
0;108,0,4;2
0;108,2,4;0
0;108,3,4;2
0;109,0,4;1
0;109,2,4;2
0;110,0,4;0
0;110,0,4;3
0;110,2,4;1
0;110,3,4;2
0;111,0,4;3
0;111,2,4;0
0;112,0,4;2
0;112,2,4;1
0;112,3,4;3
0;113,0,4;1
0;113,2,4;2
0;114,0,4;0
0;114,0,4;3
0;114,2,4;1
0;114,3,4;2
0;115,0,4;3
0;115,2,4;1
0;116,0,4;2
0;116,2,4;0
0;116,3,4;2
0;117,0,4;1
0;117,2,4;2
0;118,0,288;0
0;118,0,288;3
0;118,2,4;2
0;118,3,4;1
0;119,0,4;0
0;119,2,4;3
0;120,0,4;1
0;120,2,4;2
0;120,3,4;0
0;121,0,288;2
0;121,144,288;1
0;122,0,288;0
0;122,0,288;3
0;122,2,4;2
0;122,216,288;1
0;123,0,4;0
0;123,144,288;2
0;124,0,4;1
0;124,144,288;3
0;124,3,4;1
0;125,0,288;2
0;125,144,288;1
0;126,0,288;0
0;126,0,288;3
0;126,2,4;2
0;126,216,288;1
0;127,0,4;0
0;127,2,4;3
0;128,0,4;1
0;128,144,288;2
0;128,3,4;0
0;129,0,288;2
0;129,144,288;1
0;130,0,288;0
0;130,0,288;3
0;130,2,4;2
0;130,216,288;1
0;131,0,4;0
0;131,144,288;2
0;132,0,4;0
0;132,0,4;3
0;134,0,4;0
0;134,0,4;2
0;134,2,4;1
0;135,0,4;0
0;135,0,4;2
0;135,2,4;1
0;136,0,4;0
0;136,0,4;3
0;136,2,4;2
0;137,0,4;0
0;137,0,4;3
0;137,2,4;1
0;138,0,4;0
1;138,0,4;139,0,4;3
1;139,0,4;140,0,4;1
0;139,0,4;2
1;140,0,4;141,0,4;0
0;140,0,4;3
0;141,0,4;2
0;141,0,4;3
0;141,2,4;0
0;141,2,4;1
0;142,0,4;2
0;142,0,4;3
0;143,0,4;1
0;143,0,4;3
0;143,2,4;0
0;143,2,4;2
0;144,0,4;1
0;144,0,4;3
0;145,0,4;0
0;145,0,4;3
0;146,0,4;0
1;146,0,4;147,0,4;2
0;147,0,4;0
1;147,0,4;147,2,4;3
1;147,2,4;148,0,4;1
0;148,0,4;0
1;148,0,4;149,0,4;2
0;149,0,4;0
0;149,0,4;3
0;150,0,4;1
0;150,0,4;3
0;150,2,4;2
0;151,0,4;1
0;151,0,4;3
0;151,2,4;2
0;152,0,4;0
0;152,0,4;3
0;152,2,4;1
0;153,0,4;0
0;153,0,4;3
0;153,2,4;2
0;154,0,4;0
0;154,0,4;1
0;154,2,4;2
0;154,2,4;3
0;155,0,4;0
0;155,0,4;1
0;156,0,4;0
0;156,0,4;3
0;157,0,4;0
0;157,0,4;2
0;157,2,4;1
0;157,2,4;3
0;158,0,4;0
0;158,0,4;2
0;159,0,4;0
0;159,0,4;3
0;159,2,4;1
0;159,2,4;2
0;160,0,4;0
0;160,0,4;3
0;160,3,4;0
0;160,3,4;3
0;161,0,4;0
0;161,0,4;3
0;161,2,4;0
0;161,2,4;3
1;162,0,4;162,2,4;0
1;162,0,4;162,2,4;3
0;164,2,4;0
0;165,0,4;1
0;165,2,4;2
0;166,0,4;0
0;166,0,4;3
0;166,3,4;0
0;166,3,4;2
0;167,0,4;3
0;167,2,4;0
0;167,2,4;2
0;168,0,4;0
0;168,0,4;3
0;168,3,4;1
0;168,3,4;3
0;169,0,4;0
0;169,2,4;1
0;169,2,4;3
0;170,0,4;0
0;170,0,4;3
0;170,3,4;1
0;170,3,4;2
0;171,0,4;3
0;171,2,4;0
0;171,2,4;1
0;172,0,4;0
0;172,0,4;3
0;172,2,4;1
0;172,2,4;2
1;173,0,4;174,0,4;1
0;173,0,4;2
0;173,2,4;3
0;173,3,4;2
0;174,0,4;0
0;174,0,4;3
0;174,3,4;1
0;174,3,4;3
0;175,0,4;0
0;175,2,4;1
0;175,2,4;3
0;176,0,4;0
0;176,0,4;3
0;176,3,4;0
0;176,3,4;2
0;177,0,4;3
0;177,2,4;0
0;177,2,4;2
0;178,0,4;0
0;178,0,4;3
0;178,3,4;1
0;178,3,4;2
0;179,0,4;0
0;179,2,4;2
0;179,2,4;3
0;180,0,4;0
0;180,0,4;3
0;180,2,4;1
0;180,2,4;2
0;181,0,4;1
1;181,0,4;182,0,4;2
0;181,2,4;0
0;181,3,4;1
0;182,0,4;0
0;182,0,4;3
0;182,3,4;0
0;182,3,4;2
0;183,0,4;3
0;183,2,4;0
0;183,2,4;2
0;184,0,4;0
0;184,0,4;3
0;184,3,4;1
0;184,3,4;3
0;185,0,4;0
0;185,2,4;1
0;185,2,4;3
0;186,0,4;0
0;186,0,4;3
0;186,3,4;1
0;186,3,4;2
0;187,0,4;3
0;187,2,4;0
0;187,2,4;1
1;188,0,4;188,2,4;0
1;188,0,4;188,2,4;3
0;189,0,4;2
0;189,0,4;3
0;189,2,4;2
0;189,2,4;3
1;190,0,4;190,2,4;2
1;190,0,4;190,2,4;3
0;191,0,4;0
0;191,0,4;1
0;191,2,4;0
0;191,2,4;1
1;192,0,4;192,2,4;0
1;192,0,4;192,2,4;1
1;193,0,4;193,2,4;1
1;193,0,4;193,2,4;2
1;194,0,4;195,0,4;0
1;194,0,4;195,0,4;3
0;196,0,4;1
0;196,0,4;2
0;196,3,4;1
0;196,3,4;2
0;197,2,4;1
0;197,2,4;2
0;198,0,4;0
0;198,0,4;2
0;198,0,4;3
0;199,0,4;0
0;199,0,4;2
0;199,0,4;3
0;200,0,4;0
0;200,0,4;1
0;200,3,4;0
0;200,3,4;1
0;201,2,4;2
0;201,2,4;3
0;202,0,4;0
0;202,0,4;1
0;202,2,4;2
0;203,0,4;0
0;203,0,4;3
0;203,2,4;1
0;204,0,4;0
0;204,0,4;3
0;204,3,4;0
0;204,3,4;1
