bpm,203.0
offset,51
0;2,0,4;1
0;3,0,4;2
0;4,0,4;3
0;5,0,4;1
0;6,0,4;0
0;8,0,4;2
0;9,0,4;3
0;10,0,4;0
0;11,0,4;1
0;12,0,4;2
0;13,0,4;1
0;14,0,4;3
0;16,0,4;2
0;18,0,4;1
0;19,0,4;2
0;20,0,4;3
0;21,0,4;1
0;22,0,4;0
0;24,0,4;2
0;25,0,4;3
0;26,0,4;0
0;27,0,4;1
0;28,0,288;2
0;29,0,4;1
0;30,0,4;3
0;31,2,4;2
0;33,0,4;0
0;34,0,288;1
0;35,0,288;2
0;36,0,288;3
0;37,0,4;1
0;38,0,288;0
0;40,0,288;2
0;41,0,4;3
0;42,0,288;0
0;43,0,288;1
0;44,0,288;2
0;45,0,288;1
0;46,0,288;3
0;48,0,288;2
0;50,0,288;1
0;51,0,288;2
0;52,0,288;3
0;53,0,4;1
0;54,0,288;0
0;56,0,288;2
0;57,0,4;3
0;58,0,288;0
0;59,0,288;1
0;60,0,288;2
0;61,0,288;1
0;62,0,4;3
0;62,3,4;2
0;63,2,4;1
0;64,0,4;0
0;64,3,4;1
0;65,2,4;2
0;66,0,4;1
0;66,0,4;3
0;67,0,4;3
0;68,0,4;1
0;68,0,4;3
0;69,0,4;3
0;70,0,4;1
0;70,0,4;3
0;71,0,4;3
0;72,0,4;1
0;72,0,4;3
0;73,0,4;2
0;73,2,4;1
0;74,0,4;0
0;74,0,4;3
0;75,0,4;0
0;76,0,4;0
0;76,0,4;3
0;77,0,4;0
0;78,0,4;0
0;78,0,4;3
0;78,2,4;2
0;79,0,4;1
0;79,2,4;0
0;80,0,4;1
0;80,0,4;3
0;81,0,4;3
0;81,2,4;1
0;82,0,4;0
0;82,0,4;2
0;83,0,4;2
0;84,0,4;0
0;84,0,4;2
0;85,0,4;2
0;86,0,288;0
0;86,0,288;2
0;87,0,288;2
0;88,0,4;0
0;88,0,4;2
0;89,0,4;2
0;89,2,4;1
0;90,0,288;0
0;90,0,4;3
0;91,0,288;0
0;92,0,4;0
0;92,0,4;3
0;93,0,288;0
1;94,0,4;95,0,4;2
1;95,0,4;96,0,4;1
1;96,0,4;97,0,4;2
0;98,0,288;0
0;98,2,4;2
0;99,0,4;0
0;99,2,4;2
0;100,0,4;1
0;100,2,4;3
0;101,0,4;1
0;101,2,4;3
0;102,0,4;0
0;102,2,4;2
0;103,0,4;0
0;103,2,4;2
0;104,0,4;1
0;104,2,4;3
0;105,0,4;1
0;105,2,4;3
0;106,0,4;0
0;106,2,4;3
0;107,0,4;0
0;107,2,4;3
0;108,0,4;1
0;108,2,4;2
0;109,0,4;1
0;109,2,4;2
0;110,0,4;0
0;110,2,4;1
0;111,0,4;2
0;111,2,4;3
0;112,0,4;1
0;113,0,4;0
0;113,2,4;1
0;114,0,4;3
0;114,2,4;1
0;115,0,4;3
0;115,2,4;1
0;116,0,4;2
0;116,2,4;0
0;117,0,4;2
0;117,2,4;0
0;118,0,4;3
0;118,2,4;0
0;119,0,4;3
0;119,2,4;0
0;120,0,4;2
0;120,2,4;1
0;121,0,4;2
0;121,2,4;1
0;122,0,4;0
0;122,0,4;3
0;123,0,4;0
0;123,0,4;3
0;124,0,4;1
0;124,0,288;2
0;125,0,4;1
0;125,0,4;2
0;126,0,4;0
0;126,0,4;3
0;127,2,4;0
0;127,2,4;3
0;129,0,4;0
0;129,0,4;3
1;130,0,4;134,0,4;1
0;130,0,4;3
0;132,0,4;3
0;134,0,4;0
1;134,0,4;138,0,4;2
0;136,0,4;0
0;138,0,4;0
0;138,2,4;1
0;139,0,4;2
0;139,2,4;3
0;140,0,4;0
0;142,0,4;2
0;143,2,4;0
0;144,0,4;2
0;145,0,4;0
0;146,0,4;1
1;146,0,4;148,0,4;2
0;148,0,4;0
0;148,2,4;3
0;149,0,4;1
0;149,2,4;2
0;150,0,4;0
0;152,0,4;1
1;152,0,4;154,0,4;3
1;154,0,4;156,0,4;0
0;156,0,4;2
0;158,0,4;3
0;159,2,4;1
0;160,0,4;3
0;161,0,4;1
0;162,0,288;0
1;162,0,4;166,0,4;2
0;164,0,288;0
1;166,0,4;170,0,4;1
0;166,0,288;3
0;168,0,288;3
0;170,0,4;3
0;170,2,4;2
0;171,0,4;1
0;171,2,4;0
0;172,0,4;3
0;174,0,4;1
0;175,2,4;3
0;176,0,4;1
0;177,0,4;3
1;178,0,4;180,0,4;1
0;178,0,4;2
0;180,0,4;3
0;180,2,4;0
0;181,0,4;2
0;181,2,4;1
1;182,0,4;184,0,4;0
0;182,0,4;3
