bpm,196.00000000000004
offset,305
1;13,0,1;17,0,1;0
0;17,0,1;3
0;18,0,1;3
0;18,0,1;0
0;19,0,1;2
0;20,0,1;1
0;21,0,1;0
0;22,0,1;2
0;23,0,1;1
0;24,0,1;3
0;25,0,1;0
0;26,0,1;1
0;27,0,1;2
0;28,0,1;3
0;29,0,1;1
0;30,0,1;2
0;31,0,1;0
0;32,0,1;1
0;33,0,1;3
0;34,0,1;2
0;35,0,1;1
0;36,0,1;0
0;37,0,1;2
0;38,0,1;1
0;39,0,1;3
0;40,0,1;2
0;41,0,1;0
0;42,0,1;1
0;43,0,1;2
0;44,0,1;3
0;45,0,1;1
0;46,0,1;2
0;47,0,1;0
0;48,0,1;1
0;49,0,1;3
0;49,0,1;0
0;50,0,1;1
0;50,0,1;3
0;51,0,1;0
0;51,0,1;2
0;52,0,1;1
0;53,0,1;2
0;54,0,1;3
0;55,0,1;1
0;56,0,1;2
0;57,0,1;0
0;58,0,1;1
0;59,0,1;3
0;60,0,1;2
0;61,0,1;1
0;62,0,1;3
0;63,0,1;0
0;64,0,1;2
0;65,0,1;0
0;66,0,1;3
0;67,0,1;1
0;68,0,1;3
0;69,0,1;0
0;70,0,1;2
0;71,0,1;1
0;72,0,1;3
0;73,0,1;2
0;73,0,1;0
0;73,1,2;2
0;73,1,2;0
0;74,1,2;1
0;74,1,2;3
0;75,0,1;1
0;75,0,1;3
0;76,0,1;0
0;76,0,1;2
0;76,1,2;0
0;76,1,2;2
0;77,1,2;1
0;77,1,2;3
0;78,0,1;1
0;78,0,1;3
0;79,0,1;0
0;79,0,1;2
0;79,1,2;2
0;80,0,1;1
0;80,0,1;3
0;80,1,2;1
1;81,0,1;89,0,1;0
0;81,0,1;2
0;89,0,1;2
0;89,0,1;3
0;89,1,2;3
0;89,1,2;2
0;90,1,2;1
0;90,1,2;2
0;91,0,1;1
0;91,0,1;2
0;92,0,1;0
0;92,0,1;1
0;92,1,2;0
0;92,1,2;1
0;93,1,2;1
0;93,1,2;2
0;94,0,1;1
0;94,0,1;2
0;95,0,1;3
0;95,0,1;1
0;95,1,2;1
0;96,0,1;0
0;96,0,1;2
0;96,1,2;2
0;97,0,1;0
0;97,0,1;1
0;97,0,1;3
0;98,0,1;0
0;98,0,1;2
0;98,0,1;3
0;99,1,2;0
0;99,1,2;1
0;100,0,1;3
0;100,0,1;2
0;100,0,1;0
0;101,0,1;2
0;101,0,1;1
0;102,0,1;2
0;102,0,1;0
0;102,0,1;3
0;103,1,2;2
0;103,1,2;3
0;104,0,1;0
0;104,0,1;1
0;104,0,1;3
0;105,0,1;1
0;105,0,1;2
0;106,0,1;0
0;106,0,1;1
0;106,0,1;3
0;107,1,2;3
0;107,1,2;2
0;108,0,1;0
0;108,0,1;1
0;108,0,1;3
0;109,0,1;1
0;109,0,1;2
0;110,0,1;0
0;110,0,1;2
0;110,0,1;3
0;111,1,2;1
0;111,1,2;2
0;112,0,1;3
0;112,0,1;0
0;112,0,1;2
0;113,0,1;1
0;113,0,1;3
0;114,0,1;0
0;114,0,1;2
0;114,0,1;3
0;115,1,2;0
0;115,1,2;2
0;116,0,1;0
0;116,0,1;1
0;116,0,1;3
0;117,0,1;1
0;117,0,1;3
0;118,0,1;0
0;118,0,1;3
0;118,0,1;2
0;119,1,2;1
0;119,1,2;3
0;120,0,1;0
0;120,0,1;2
0;120,0,1;3
0;121,0,1;1
0;121,0,1;2
0;122,0,1;0
0;122,0,1;2
0;122,0,1;3
0;123,1,2;1
0;123,1,2;0
